symbol,Year,Month,Day,estimate_EPS,report_EPS,surprise_percent
SPG,2001,11,8,,0.2056,
SPG,2001,8,8,,0.2079,
SPG,2001,3,31,,0.1718,
SPG,2000,12,31,,0.426,
SPG,2000,9,30,,0.2411,
SPG,2000,6,30,,0.2391,
SPG,2000,3,31,,0.1629,
SPG,1999,12,31,,0.2805,
SPG,1999,9,30,,0.2295,
SPG,1999,6,30,,0.22,
SPG,1999,3,31,,0.2066,
SPG,1998,12,31,,0.4071,
SPG,1998,9,30,,0.2406,
SPG,1998,6,30,,0.2387,
SPG,1998,3,31,,0.2125,
T,2024,7,24,0.57,0.57,0.0
T,2024,4,24,0.54,0.55,1.8519
T,2024,1,24,0.56,0.54,-3.5714
T,2023,10,19,0.62,0.64,3.2258
T,2023,7,26,0.6,0.63,5.0
T,2023,4,20,0.59,0.6,1.6949
T,2023,1,25,0.57,0.61,7.0175
T,2022,10,20,0.61,0.68,11.4754
T,2022,7,21,0.61,0.65,6.5574
T,2022,4,21,0.75,0.77,2.6667
T,2022,1,26,0.76,0.78,2.6316
T,2021,10,21,0.78,0.87,11.5385
T,2021,7,22,0.79,0.89,12.6582
T,2021,4,22,0.78,0.86,10.2564
T,2021,1,27,0.73,0.75,2.7397
T,2020,10,22,0.76,0.76,0.0
T,2020,7,23,0.79,0.83,5.0633
T,2020,4,22,0.85,0.84,-1.1765
T,2020,1,29,0.87,0.89,2.2989
T,2019,10,28,0.93,0.94,1.0753
T,2019,7,24,0.89,0.89,0.0
T,2019,4,24,0.86,0.86,0.0
T,2019,1,30,0.86,0.86,0.0
T,2018,10,24,0.94,0.9,-4.2553
T,2018,7,24,0.85,0.91,7.0588
T,2018,4,25,0.87,0.85,-2.2989
T,2018,1,31,0.65,0.78,20.0
T,2017,10,24,0.75,0.74,-1.3333
T,2017,7,25,0.73,0.79,8.2192
T,2017,4,25,0.74,0.74,0.0
T,2017,1,25,0.66,0.66,0.0
T,2016,10,22,0.74,0.74,0.0
T,2016,7,21,0.72,0.72,0.0
T,2016,4,26,0.69,0.72,4.3478
T,2016,1,26,0.63,0.63,0.0
T,2015,10,22,0.69,0.74,7.2464
T,2015,7,23,0.63,0.69,9.5238
T,2015,4,22,0.62,0.63,1.6129
T,2015,1,27,0.54,0.55,1.8519
T,2014,10,22,0.64,0.63,-1.5625
T,2014,7,23,0.63,0.62,-1.5873
T,2014,4,22,0.7,0.71,1.4286
T,2014,1,28,0.5,0.53,6.0
T,2013,10,23,0.65,0.66,1.5385
T,2013,7,23,0.68,0.67,-1.4706
T,2013,4,23,0.64,0.64,0.0
T,2013,1,24,0.45,0.44,-2.2222
T,2012,10,24,0.6,0.63,5.0
T,2012,7,24,0.63,0.66,4.7619
T,2012,4,24,0.57,0.6,5.2632
T,2012,1,26,0.43,0.42,-2.3256
T,2011,10,20,0.61,0.61,0.0
T,2011,7,21,0.59,0.6,1.6949
T,2011,4,20,0.57,0.57,0.0
T,2011,1,27,0.54,0.55,1.8519
T,2010,10,21,0.55,0.55,0.0
T,2010,7,22,0.57,0.61,7.0175
T,2010,4,21,0.54,0.59,9.2593
T,2010,1,28,0.51,0.51,0.0
T,2009,10,22,0.5,0.54,8.0
T,2009,7,23,0.51,0.54,5.8824
T,2009,4,22,0.48,0.53,10.4167
T,2009,1,28,0.65,0.64,-1.5385
T,2008,10,22,0.71,0.67,-5.6338
T,2008,7,23,0.76,0.76,0.0
T,2008,4,22,0.74,0.74,0.0
T,2008,1,24,0.71,0.71,0.0
T,2007,10,23,0.71,0.71,0.0
T,2007,7,24,0.67,0.7,4.4776
T,2007,4,24,0.61,0.65,6.5574
T,2007,1,25,0.6,0.61,1.6667
T,2006,10,23,0.58,0.63,8.6207
T,2006,7,25,0.53,0.58,9.434
T,2006,4,25,0.49,0.52,6.1224
T,2006,1,26,0.45,0.48,6.6667
T,2005,10,20,0.41,0.47,14.6341
T,2005,7,21,0.37,0.43,16.2162
T,2005,4,25,0.33,0.34,3.0303
T,2005,1,26,0.33,0.34,3.0303
T,2004,10,21,0.38,0.38,0.0
T,2004,7,22,0.36,0.4,11.1111
T,2004,4,21,0.32,0.37,15.625
T,2004,1,27,0.34,0.34,0.0
T,2003,10,21,0.39,0.37,-5.1282
T,2003,7,24,0.41,0.42,2.439
T,2003,4,24,0.36,0.42,16.6667
T,2003,1,28,0.62,0.62,0.0
T,2002,10,24,0.54,0.51,-5.5556
T,2002,7,23,0.59,0.61,3.3898
T,2002,4,18,0.51,0.51,0.0
T,2002,1,24,0.61,0.64,4.918
T,2001,10,22,0.6,0.59,-1.6667
T,2001,7,25,0.57,0.61,7.0175
T,2001,4,23,0.51,0.51,0.0
T,2001,1,25,0.57,0.57,0.0
T,2000,10,23,0.59,0.57,-3.3898
T,2000,7,20,0.55,0.54,-1.8182
T,2000,4,25,0.53,0.56,5.6604
T,2000,1,25,0.53,0.54,1.8868
T,1999,10,27,0.6,0.64,6.6667
T,1999,7,20,0.58,0.59,1.7241
T,1999,4,20,0.56,0.56,0.0
T,1999,1,21,0.54,0.55,1.8519
T,1998,10,15,0.53,0.53,0.0
T,1998,7,16,0.5,0.52,4.0
T,1998,4,21,0.48,0.49,2.0833
T,1998,1,28,0.49,0.5,2.0408
T,1997,10,22,0.46,0.47,2.1739
T,1997,7,31,0.46,0.45,-2.1739
T,1997,4,17,0.43,0.43,0.0
T,1997,1,21,0.45,0.45,0.0
T,1996,10,17,0.48,0.49,2.0833
T,1996,7,18,0.41,0.41,0.0
T,1996,4,17,0.37,0.38,2.7027
TGT,2024,8,21,2.18,2.57,17.8899
TGT,2024,5,22,2.06,2.03,-1.4563
TGT,2024,3,5,2.42,2.98,23.1405
TGT,2023,11,15,1.48,2.1,41.8919
TGT,2023,8,16,1.39,1.8,29.4964
TGT,2023,5,17,1.76,2.05,16.4773
TGT,2023,2,28,1.4,1.89,35.0
TGT,2022,11,16,2.13,1.54,-27.6995
TGT,2022,8,17,0.72,0.39,-45.8333
TGT,2022,5,18,3.07,2.19,-28.6645
TGT,2022,3,1,2.86,3.19,11.5385
TGT,2021,11,17,2.83,3.03,7.0671
TGT,2021,8,18,3.49,3.64,4.298
TGT,2021,5,19,2.25,3.69,64.0
TGT,2021,3,2,2.54,2.67,5.1181
TGT,2020,11,18,1.6,2.79,74.375
TGT,2020,8,19,1.62,3.38,108.642
TGT,2020,5,20,0.4,0.59,47.5
TGT,2020,3,3,1.66,1.69,1.8072
TGT,2019,11,20,1.19,1.36,14.2857
TGT,2019,8,21,1.62,1.82,12.3457
TGT,2019,5,22,1.43,1.53,6.993
TGT,2019,3,5,1.52,1.53,0.6579
TGT,2018,11,20,1.12,1.09,-2.6786
TGT,2018,8,22,1.4,1.47,5.0
TGT,2018,5,23,1.39,1.32,-5.036
TGT,2018,3,6,1.38,1.37,-0.7246
TGT,2017,11,15,0.86,0.91,5.814
TGT,2017,8,16,1.19,1.23,3.3613
TGT,2017,5,17,0.91,1.21,32.967
TGT,2017,2,28,1.51,1.45,-3.9735
TGT,2016,11,16,0.83,1.04,25.3012
TGT,2016,8,17,1.12,1.23,9.8214
TGT,2016,5,18,1.19,1.29,8.4034
TGT,2016,2,24,1.54,1.52,-1.2987
TGT,2015,11,18,0.86,0.86,0.0
TGT,2015,8,19,1.11,1.22,9.9099
TGT,2015,5,20,1.03,1.1,6.7961
TGT,2015,2,25,1.46,1.5,2.7397
TGT,2014,11,19,0.47,0.54,14.8936
TGT,2014,8,20,0.79,0.78,-1.2658
TGT,2014,5,21,0.71,0.7,-1.4085
TGT,2014,2,26,0.79,0.9,13.9241
TGT,2013,11,21,0.63,0.56,-11.1111
TGT,2013,8,21,0.96,0.97,1.0417
TGT,2013,5,22,0.85,0.82,-3.5294
TGT,2013,2,27,1.48,1.47,-0.6757
TGT,2012,11,15,0.77,0.81,5.1948
TGT,2012,8,15,1.01,1.06,4.9505
TGT,2012,5,16,1.01,1.04,2.9703
TGT,2012,2,23,1.4,1.43,2.1429
TGT,2011,11,16,0.74,0.82,10.8108
TGT,2011,8,17,0.97,1.03,6.1856
TGT,2011,5,18,0.94,0.99,5.3191
TGT,2011,2,24,1.4,1.38,-1.4286
TGT,2010,11,17,0.68,0.68,0.0
TGT,2010,8,18,0.92,0.92,0.0
TGT,2010,5,19,0.86,0.9,4.6512
TGT,2010,2,23,1.16,1.24,6.8966
TGT,2009,11,17,0.5,0.58,16.0
TGT,2009,8,18,0.66,0.79,19.697
TGT,2009,5,20,0.6,0.69,15.0
TGT,2009,2,24,0.83,0.81,-2.4096
TGT,2008,11,17,0.48,0.49,2.0833
TGT,2008,8,19,0.76,0.82,7.8947
TGT,2008,5,20,0.71,0.74,4.2254
TGT,2008,2,26,1.22,1.23,0.8197
TGT,2007,11,20,0.62,0.56,-9.6774
TGT,2007,8,21,0.8,0.8,0.0
TGT,2007,5,23,0.71,0.75,5.6338
TGT,2007,2,27,1.27,1.29,1.5748
TGT,2006,11,14,0.55,0.59,7.2727
TGT,2006,8,10,0.69,0.7,1.4493
TGT,2006,5,15,0.64,0.63,-1.5625
TGT,2006,2,16,1.05,1.06,0.9524
TGT,2005,11,10,0.45,0.49,8.8889
TGT,2005,8,11,0.59,0.61,3.3898
TGT,2005,5,12,0.53,0.55,3.7736
TGT,2005,2,17,0.89,0.9,1.1236
TGT,2004,11,11,0.38,0.37,-2.6316
TGT,2004,8,12,0.47,0.4,-14.8936
TGT,2004,5,13,0.47,0.48,2.1277
TGT,2004,2,19,0.87,0.91,4.5977
TGT,2003,11,13,0.33,0.33,0.0
TGT,2003,8,14,0.4,0.39,-2.5
TGT,2003,5,15,0.39,0.38,-2.5641
TGT,2003,2,20,0.75,0.75,0.0
TGT,2002,11,14,0.28,0.3,7.1429
TGT,2002,8,15,0.37,0.38,2.7027
TGT,2002,5,21,0.36,0.38,5.5556
TGT,2002,2,28,0.72,0.73,1.3889
TGT,2001,11,20,0.25,0.25,0.0
TGT,2001,8,21,0.3,0.3,0.0
TGT,2001,5,29,0.28,0.28,0.0
TGT,2001,3,6,0.59,0.61,3.3898
TGT,2000,11,14,0.23,0.24,4.3478
TGT,2000,8,15,0.28,0.28,0.0
TGT,2000,5,16,0.24,0.26,8.3333
TGT,2000,2,29,0.55,0.56,1.8182
TGT,1999,11,16,0.25,0.26,4.0
TGT,1999,8,17,0.23,0.25,8.6957
TGT,1999,5,18,0.19,0.22,15.7895
TGT,1999,3,2,0.45,0.49,8.8889
TGT,1998,11,17,0.2,0.2,0.0
TGT,1998,8,18,0.18,0.18,0.0
TGT,1998,5,19,0.16,0.17,6.25
TGT,1998,3,3,0.36,0.38,5.5556
TGT,1997,11,18,0.15,0.17,13.3333
TGT,1997,8,19,0.13,0.15,15.3846
TGT,1997,5,20,0.09,0.13,44.4444
TGT,1997,3,4,0.31,0.32,3.2258
TMO,2024,7,24,5.12,5.37,4.8828
TMO,2024,4,24,4.71,5.11,8.4926
TMO,2024,1,31,5.64,5.67,0.5319
TMO,2023,10,25,5.61,5.69,1.426
TMO,2023,7,26,5.43,5.15,-5.1565
TMO,2023,4,26,5.03,5.03,0.0
TMO,2023,2,1,5.2,5.4,3.8462
TMO,2022,10,26,4.81,5.08,5.6133
TMO,2022,7,28,4.99,5.51,10.4208
TMO,2022,4,28,6.18,7.25,17.3139
TMO,2022,2,2,5.27,6.54,24.0987
TMO,2021,10,27,4.67,5.76,23.3405
TMO,2021,7,28,5.44,5.6,2.9412
TMO,2021,4,29,6.65,7.21,8.4211
TMO,2021,2,1,6.56,7.09,8.0793
TMO,2020,10,21,4.31,5.63,30.6265
TMO,2020,7,22,3.42,3.89,13.7427
TMO,2020,4,22,2.79,2.94,5.3763
TMO,2020,1,30,3.54,3.55,0.2825
TMO,2019,10,23,2.87,2.94,2.439
TMO,2019,7,24,3.0,3.04,1.3333
TMO,2019,4,24,2.73,2.81,2.9304
TMO,2019,1,30,3.18,3.25,2.2013
TMO,2018,10,24,2.55,2.62,2.7451
TMO,2018,7,25,2.62,2.75,4.9618
TMO,2018,4,25,2.4,2.5,4.1667
TMO,2018,1,31,2.66,2.79,4.8872
TMO,2017,10,25,2.25,2.31,2.6667
TMO,2017,7,26,2.27,2.3,1.3216
TMO,2017,4,26,2.02,2.08,2.9703
TMO,2017,1,31,2.38,2.41,1.2605
TMO,2016,10,27,1.97,2.03,3.0457
TMO,2016,7,28,2.01,2.03,0.995
TMO,2016,4,28,1.74,1.8,3.4483
TMO,2016,1,28,2.11,2.12,0.4739
TMO,2015,10,21,1.79,1.8,0.5587
TMO,2015,7,22,1.78,1.84,3.3708
TMO,2015,4,22,1.61,1.63,1.2422
TMO,2015,1,29,1.94,1.99,2.5773
TMO,2014,10,22,1.69,1.71,1.1834
TMO,2014,7,23,1.62,1.72,6.1728
TMO,2014,4,23,1.4,1.53,9.2857
TMO,2014,1,30,1.37,1.43,4.3796
TMO,2013,10,23,1.28,1.3,1.5625
TMO,2013,7,24,1.3,1.32,1.5385
TMO,2013,4,24,1.29,1.37,6.2016
TMO,2013,1,31,1.28,1.36,6.25
TMO,2012,10,24,1.16,1.19,2.5862
TMO,2012,7,25,1.16,1.22,5.1724
TMO,2012,4,25,1.11,1.17,5.4054
TMO,2012,2,1,1.15,1.18,2.6087
TMO,2011,10,26,1.07,1.07,0.0
TMO,2011,7,27,0.98,0.99,1.0204
TMO,2011,4,27,0.88,0.92,4.5455
TMO,2011,2,2,0.95,1.0,5.2632
TMO,2010,10,27,0.83,0.9,8.4337
TMO,2010,7,27,0.84,0.84,0.0
TMO,2010,4,28,0.75,0.84,12.0
TMO,2010,2,3,0.88,0.91,3.4091
TMO,2009,10,22,0.75,0.78,4.0
TMO,2009,7,23,0.66,0.74,12.1212
TMO,2009,4,23,0.7,0.62,-11.4286
TMO,2009,2,4,0.83,0.88,6.0241
TMO,2008,10,23,0.76,0.76,0.0
TMO,2008,7,24,0.77,0.79,2.5974
TMO,2008,4,24,0.72,0.74,2.7778
TMO,2008,2,6,0.69,0.76,10.1449
TMO,2007,10,25,0.63,0.65,3.1746
TMO,2007,7,26,0.6,0.65,8.3333
TMO,2007,4,26,0.53,0.59,11.3208
TMO,2007,2,8,0.53,0.57,7.5472
TMO,2006,10,25,0.43,0.44,2.3256
TMO,2006,7,26,0.4,0.42,5.0
TMO,2006,4,26,0.36,0.39,8.3333
TMO,2006,2,2,0.47,0.49,4.2553
TMO,2005,10,26,0.39,0.4,2.5641
TMO,2005,7,27,0.35,0.36,2.8571
TMO,2005,4,27,0.31,0.31,0.0
TMO,2005,2,2,0.39,0.38,-2.5641
TMO,2004,10,26,0.3,0.32,6.6667
TMO,2004,7,27,0.29,0.29,0.0
TMO,2004,4,27,0.27,0.27,0.0
TMO,2004,2,4,0.34,0.35,2.9412
TMO,2003,10,21,0.27,0.27,0.0
TMO,2003,7,22,0.24,0.26,8.3333
TMO,2003,4,23,0.23,0.22,-4.3478
TMO,2003,2,5,0.29,0.31,6.8966
TMO,2002,10,22,0.23,0.23,0.0
TMO,2002,7,23,0.22,0.24,9.0909
TMO,2002,4,25,0.19,0.2,5.2632
TMO,2002,2,13,0.23,0.25,8.6957
TMO,2001,10,24,0.21,0.22,4.7619
TMO,2001,7,26,0.23,0.23,0.0
TMO,2001,4,26,0.18,0.21,16.6667
TMO,2001,2,14,0.23,0.25,8.6957
TMO,2000,10,30,0.18,0.18,0.0
TMO,2000,8,3,0.14,0.16,14.2857
TMO,2000,5,1,0.12,0.03,-75.0
TMO,2000,3,2,0.23,0.25,8.6957
TMO,1999,11,10,0.25,0.23,-8.0
TMO,1999,8,12,0.21,0.23,9.5238
TMO,1999,5,12,0.16,0.16,0.0
TMO,1999,2,24,0.23,0.24,4.3478
TMO,1998,11,12,0.18,0.27,50.0
TMO,1998,8,12,0.3,0.34,13.3333
TMO,1998,6,2,0.37,0.37,0.0
TMO,1998,3,4,0.4,0.44,10.0
TMO,1997,11,6,0.38,0.43,13.1579
TMO,1997,8,7,0.36,0.37,2.7778
TMO,1997,5,7,0.35,0.35,0.0
TMO,1997,3,12,0.36,0.36,0.0
TMO,1996,11,7,0.35,0.36,2.8571
TMO,1996,8,8,0.31,0.32,3.2258
TMO,1996,5,9,0.29,0.31,6.8966
TMUS,2024,7,31,2.28,2.49,9.2105
TMUS,2024,4,25,1.87,2.0,6.9519
TMUS,2024,1,25,1.9,1.67,-12.1053
TMUS,2023,10,25,1.74,1.82,4.5977
TMUS,2023,7,27,1.69,1.86,10.0592
TMUS,2023,4,27,1.48,1.58,6.7568
TMUS,2023,2,1,1.1,1.18,7.2727
TMUS,2022,10,27,0.04,0.4,900.0
TMUS,2022,7,27,0.25,0.43,72.0
TMUS,2022,4,27,0.33,0.57,72.7273
TMUS,2022,2,2,0.15,0.34,126.6667
TMUS,2021,11,2,0.53,0.55,3.7736
TMUS,2021,7,29,0.53,0.78,47.1698
TMUS,2021,5,4,0.57,0.74,29.8246
TMUS,2021,2,4,0.51,0.6,17.6471
TMUS,2020,11,5,0.43,1.0,132.5581
TMUS,2020,8,6,0.07,0.38,442.8571
TMUS,2020,5,6,1.02,1.1,7.8431
TMUS,2020,2,6,0.83,0.87,4.8193
TMUS,2019,10,28,0.96,1.01,5.2083
TMUS,2019,7,25,0.97,1.09,12.3711
TMUS,2019,4,25,0.91,1.06,16.4835
TMUS,2019,2,7,0.69,0.75,8.6957
TMUS,2018,10,30,0.85,0.93,9.4118
TMUS,2018,8,1,0.87,0.92,5.7471
TMUS,2018,5,1,0.71,0.78,9.8592
TMUS,2018,2,8,0.37,0.61,64.8649
TMUS,2017,10,23,0.46,0.63,36.9565
TMUS,2017,7,19,0.38,0.67,76.3158
TMUS,2017,4,24,0.35,0.48,37.1429
TMUS,2017,2,14,0.3,0.45,50.0
TMUS,2016,10,24,0.22,0.27,22.7273
TMUS,2016,7,27,0.2,0.25,25.0
TMUS,2016,4,26,0.1,0.56,460.0
TMUS,2016,2,17,0.15,0.34,126.6667
TMUS,2015,10,27,0.3,0.15,-50.0
TMUS,2015,7,30,0.18,0.42,133.3333
TMUS,2015,4,28,-0.1,-0.09,10.0
TMUS,2015,2,19,0.05,0.12,140.0
TMUS,2014,10,27,0.01,-0.12,-1300.0
TMUS,2014,7,31,0.08,0.48,500.0
TMUS,2014,5,1,-0.1,-0.18,-80.0
TMUS,2014,2,25,-0.13,0.04,130.7692
TMUS,2013,11,5,0.06,-0.03,-150.0
TMUS,2013,8,8,0.07,0.05,-28.5714
TMUS,2013,4,24,0.18,0.12,-33.3333
TMUS,2013,2,26,0.23,0.18,-21.7391
TMUS,2012,10,30,0.52,0.76,46.1538
TMUS,2012,7,26,0.43,0.82,90.6977
TMUS,2012,4,26,0.34,0.12,-64.7059
TMUS,2012,2,23,0.32,0.5,56.25
TMUS,2011,11,1,0.46,0.38,-17.3913
TMUS,2011,8,2,0.55,0.46,-16.3636
TMUS,2011,5,3,0.38,0.3,-21.0526
TMUS,2011,2,24,0.33,0.42,27.2727
TMUS,2010,11,4,0.43,0.44,2.3256
TMUS,2010,8,5,0.26,0.44,69.2308
TMUS,2010,5,6,0.12,0.12,0.0
TMUS,2010,2,25,0.12,0.18,50.0
TMUS,2009,11,5,0.19,0.42,121.0526
TMUS,2009,8,6,0.27,0.14,-48.1481
TMUS,2009,5,7,0.17,0.24,41.1765
TMUS,2009,2,26,0.15,0.08,-46.6667
TMUS,2008,11,5,0.3,0.26,-13.3333
TMUS,2008,8,7,0.33,0.28,-15.1515
TMUS,2008,5,6,0.27,0.22,-18.5185
TMUS,2008,2,27,0.25,-0.28,-212.0
TMUS,2007,11,14,0.27,0.3,11.1111
TMUS,2007,8,3,0.27,0.34,25.9259
TMUS,2007,5,14,0.09,0.22,144.4444
TSLA,2024,7,23,0.56,0.52,-7.1429
TSLA,2024,4,23,0.51,0.45,-11.7647
TSLA,2024,1,24,0.74,0.71,-4.0541
TSLA,2023,10,18,0.72,0.66,-8.3333
TSLA,2023,7,19,0.82,0.91,10.9756
TSLA,2023,4,19,0.85,0.85,0.0
TSLA,2023,1,25,1.13,1.19,5.3097
TSLA,2022,10,19,0.99,1.05,6.0606
TSLA,2022,7,20,0.6,0.76,26.6667
TSLA,2022,4,20,0.75,1.07,42.6667
TSLA,2022,1,26,0.79,0.85,7.5949
TSLA,2021,10,20,0.53,0.62,16.9811
TSLA,2021,7,26,0.33,0.48,45.4545
TSLA,2021,4,26,0.26,0.31,19.2308
TSLA,2021,1,27,0.34,0.27,-20.5882
TSLA,2020,10,21,0.19,0.25,31.5789
TSLA,2020,7,22,-0.01,0.15,1600.0
TSLA,2020,4,29,-0.02,0.08,500.0
TSLA,2020,1,29,0.11,0.14,27.2727
TSLA,2019,10,23,-0.03,0.12,500.0
TSLA,2019,7,24,-0.02,-0.07,-250.0
TSLA,2019,4,24,-0.05,-0.12,-140.0
TSLA,2019,1,30,0.08,0.13,62.5
TSLA,2018,10,24,0.03,0.19,533.3333
TSLA,2018,8,1,-0.2,-0.16,20.0
TSLA,2018,5,2,-0.24,-0.22,8.3333
TSLA,2018,2,7,-0.21,-0.2,4.7619
TSLA,2017,11,1,-0.15,-0.19,-26.6667
TSLA,2017,8,2,-0.12,-0.09,25.0
TSLA,2017,5,3,-0.09,-0.09,0.0
TSLA,2017,2,22,-0.21,-0.14,33.3333
TSLA,2016,10,26,-0.08,0.14,275.0
TSLA,2016,8,3,-0.04,-0.07,-75.0
TSLA,2016,5,4,-0.05,-0.04,20.0
TSLA,2016,2,10,0.1,-0.87,-970.0
TSLA,2015,11,3,-0.04,-0.04,0.0
TSLA,2015,8,5,-0.6,-0.03,95.0
TSLA,2015,5,6,-0.5,-0.36,28.0
TSLA,2015,2,11,0.02,-0.01,-150.0
TSLA,2014,11,5,-0.01,0.02,300.0
TSLA,2014,7,31,0.04,0.01,-75.0
TSLA,2014,5,7,0.1,0.01,-90.0
TSLA,2014,2,19,0.01,0.02,100.0
TSLA,2013,11,5,0.01,0.01,0.0
TSLA,2013,8,7,-0.01,0.01,200.0
TSLA,2013,5,8,0.04,0.01,-75.0
TSLA,2013,2,20,-0.04,-0.04,0.0
TSLA,2012,11,5,-0.06,-0.06,0.0
TSLA,2012,7,25,-0.06,-0.06,0.0
TSLA,2012,5,9,-0.05,-0.05,0.0
TSLA,2012,2,15,-0.04,-0.05,-25.0
TSLA,2011,11,2,-0.04,-0.04,0.0
TSLA,2011,8,3,-0.03,-0.04,-33.3333
TSLA,2011,5,4,-0.03,-0.03,0.0
TSLA,2011,2,15,-0.03,-0.03,0.0
TSLA,2010,11,9,-0.03,-0.02,33.3333
TSLA,2010,8,5,,-0.0271,
TXN,2024,7,23,1.17,1.22,4.2735
TXN,2024,4,23,1.07,1.2,12.1495
TXN,2024,1,23,1.47,1.49,1.3605
TXN,2023,10,24,1.82,1.85,1.6484
TXN,2023,7,25,1.76,1.87,6.25
TXN,2023,4,25,1.78,1.85,3.9326
TXN,2023,1,24,1.98,2.13,7.5758
TXN,2022,10,25,2.39,2.45,2.5105
TXN,2022,7,26,2.12,2.45,15.566
TXN,2022,4,26,2.18,2.35,7.7982
TXN,2022,1,25,1.94,2.27,17.0103
TXN,2021,10,26,2.05,2.07,0.9756
TXN,2021,7,21,1.83,2.05,12.0219
TXN,2021,4,27,1.58,1.85,17.0886
TXN,2021,1,26,1.34,1.64,22.3881
TXN,2020,10,20,1.28,1.45,13.2813
TXN,2020,7,21,0.88,1.48,68.1818
TXN,2020,4,21,1.0,1.24,24.0
TXN,2020,1,22,1.02,1.12,9.8039
TXN,2019,10,22,1.42,1.49,4.9296
TXN,2019,7,23,1.22,1.36,11.4754
TXN,2019,4,23,1.13,1.22,7.9646
TXN,2019,1,23,1.24,1.27,2.4194
TXN,2018,10,23,1.53,1.58,3.268
TXN,2018,7,24,1.32,1.4,6.0606
TXN,2018,4,24,1.11,1.35,21.6216
TXN,2018,1,23,1.09,1.09,0.0
TXN,2017,10,24,1.12,1.26,12.5
TXN,2017,7,25,0.96,1.03,7.2917
TXN,2017,4,25,0.83,0.85,2.4096
TXN,2017,1,24,0.82,0.87,6.0976
TXN,2016,10,26,0.86,0.94,9.3023
TXN,2016,7,25,0.72,0.76,5.5556
TXN,2016,4,27,0.62,0.65,4.8387
TXN,2016,1,27,0.69,0.71,2.8986
TXN,2015,10,21,0.68,0.76,11.7647
TXN,2015,7,22,0.65,0.65,0.0
TXN,2015,4,22,0.62,0.61,-1.6129
TXN,2015,1,26,0.69,0.69,0.0
TXN,2014,10,20,0.71,0.76,7.0423
TXN,2014,7,21,0.59,0.62,5.0847
TXN,2014,4,23,0.41,0.42,2.439
TXN,2014,1,21,0.46,0.46,0.0
TXN,2013,10,21,0.53,0.56,5.6604
TXN,2013,7,22,0.41,0.58,41.4634
TXN,2013,4,22,0.3,0.32,6.6667
TXN,2013,1,22,0.34,0.36,5.8824
TXN,2012,10,22,0.46,0.52,13.0435
TXN,2012,7,23,0.41,0.44,7.3171
TXN,2012,4,23,0.29,0.32,10.3448
TXN,2012,1,23,0.39,0.48,23.0769
TXN,2011,10,24,0.57,0.51,-10.5263
TXN,2011,7,25,0.53,0.56,5.6604
TXN,2011,4,18,0.58,0.55,-5.1724
TXN,2011,1,24,0.63,0.64,1.5873
TXN,2010,10,25,0.69,0.71,2.8986
TXN,2010,7,19,0.62,0.62,0.0
TXN,2010,4,26,0.51,0.52,1.9608
TXN,2010,1,25,0.49,0.52,6.1224
TXN,2009,10,19,0.39,0.42,7.6923
TXN,2009,7,20,0.19,0.2,5.2632
TXN,2009,4,20,-0.02,0.01,150.0
TXN,2009,1,26,0.13,0.21,61.5385
TXN,2008,10,20,0.44,0.43,-2.2727
TXN,2008,7,21,0.46,0.44,-4.3478
TXN,2008,4,21,0.43,0.49,13.9535
TXN,2008,1,22,0.52,0.54,3.8462
TXN,2007,10,22,0.5,0.52,4.0
TXN,2007,7,23,0.42,0.42,0.0
TXN,2007,4,23,0.31,0.35,12.9032
TXN,2007,1,22,0.38,0.45,18.4211
TXN,2006,10,23,0.45,0.45,0.0
TXN,2006,7,24,0.46,0.47,2.1739
TXN,2006,4,18,0.32,0.33,3.125
TXN,2006,1,23,0.42,0.43,2.381
TXN,2005,10,24,0.4,0.41,2.5
TXN,2005,7,25,0.29,0.32,10.3448
TXN,2005,4,18,0.23,0.24,4.3478
TXN,2005,1,25,0.26,0.28,7.6923
TXN,2004,10,18,0.27,0.32,18.5185
TXN,2004,7,20,0.25,0.25,0.0
TXN,2004,4,14,0.21,0.21,0.0
TXN,2004,1,26,0.19,0.22,15.7895
TXN,2003,10,20,0.09,0.12,33.3333
TXN,2003,7,21,0.06,0.07,16.6667
TXN,2003,4,15,0.06,0.07,16.6667
TXN,2003,1,22,0.03,0.06,100.0
TXN,2002,10,21,0.1,0.09,-10.0
TXN,2002,7,22,0.06,0.06,0.0
TXN,2002,4,15,,0.01,
TXN,2002,1,28,-0.09,-0.06,33.3333
TXN,2001,10,17,-0.04,-0.03,25.0
TXN,2001,7,23,0.02,0.03,50.0
TXN,2001,4,17,0.18,0.18,0.0
TXN,2001,1,22,0.34,0.31,-8.8235
TXN,2000,10,18,0.33,0.33,0.0
TXN,2000,7,24,0.3,0.31,3.3333
TXN,2000,4,17,0.27,0.28,3.7037
TXN,2000,1,24,0.24,0.26,8.3333
TXN,1999,10,19,0.21,0.26,23.8095
TXN,1999,7,20,0.2,0.23,15.0
TXN,1999,4,20,0.15,0.16,6.6667
TXN,1999,1,20,0.14,0.15,7.1429
TXN,1998,10,20,0.07,0.1,42.8571
TXN,1998,7,21,0.09,0.09,0.0
TXN,1998,4,16,0.11,0.11,0.0
TXN,1998,1,21,0.15,0.14,-6.6667
TXN,1997,10,14,0.14,0.15,7.1429
TXN,1997,7,15,0.11,0.13,18.1818
TXN,1997,4,15,0.07,0.09,28.5714
